title,number,public_data,state,deal_data,text,url 
['施工噪音投诉'],['编号：234179'],['发布日期2019-12-18 17:13:49'],['已回复'],['处理用时：25天16小时39分'],"['东莞市长安镇厦岗社区盘福南街4号于12/17晚上9-12点仍在民房施工，噪音极度扰民，严重影响小孩的休息，希望相关部门介入处理。', '阳光热线栏目组：\n   该投诉已收悉，现回复如下：\n\n\n\n\n\n\t您好！经执法人员到现场调查，工地现场封闭没有人员，执法人员电话告知当事人装修期间确实存在噪音，当事人对因噪声影响周边居民正常生活秩序深感歉意，后续施工将严格按照规定时间进行，加强施工人员管理，做好降噪减噪措施，执法人员已要求属地社区相关部门加强对该处的巡查力度发现问题及时处理。执法人员将继续跟进。\n\n\n\t \n\n\n\t长安镇信访办\n2020.1.13\n']",http://wz.sun0769.com/political/politics/index?id=439093
['电动车乱摆放，夜间充电，出了事故谁买单'],['编号：234195'],['发布日期2019-12-18 21:09:34'],['已回复'],['处理用时：1天7小时46分'],"['领导们你们好:塘厦凤凰岗居委会对面几栋出租屋楼下经常有电动车乱摆放，甚至夜间充电，楼下也没有专人看管，安全隐患极大，希望有关部能与本地房东沟通一下，安排一个专门停放的地方，给楼上的租户一个安全的保障。', '阳光热线栏目组：\n\n\n\t你栏目组转来信件（编号234195）已收悉，塘厦镇凤凰岗社区居民委员会回复如下：\n\n\n\t凤凰岗社区收到信件后，立即组织消防、智网工作人员进行处理。处理情况：1、通过电话通知房东，对房东进行宣传教育并责令其告诉租住人员严禁在出租屋梯间、走道等公共地方停放电动车；2、消防、智网工作人员利用日常检查，并结合夜查对电动车停放较集中时段进行检查，发现违规停放电动车进行当场整改；3、由于电动车流动性较大，社区智网工作人员通过在出租屋梯间粘贴严禁电动车停放公示和发放宣传单张等加大宣传力度。同时，社区消防部门结合安全会议，要求工厂企业负责人、房东（二手房东）对员工、住户明确电动车停放要求。\n\n\n\t \n\n\n\t                        塘厦镇\n\n\n\t                        2019年12月20日\n']",http://wz.sun0769.com/political/politics/index?id=439114
['关于孩子上学问题'],['编号：234183'],['发布日期2019-12-18 17:48:50'],['已回复'],['处理用时：57分22秒'],"['领导好！\n我是2012年在寮步买的房子，老婆户口迁入寮步房产处，孩子出生后户口也落在此处。现我们计划在寮步换一个房子，老婆和孩子户口将要迁入新房子处。由于现在孩子上学还要根据入户时间来安排，请问我这种情况，在寮步换一个户口地址，是否需要重新计算入户时间呢？是否影响孩子入学安排呢？', '东莞市《阳光热线》栏目组：\n\n\n\t贵栏目转来标题为“关于孩子上学问题”（“意见与回音”编号：234183）的群众来信已收悉，现回复如下：\n\n\n\t你所反映的问题，径直致电我镇教育管理中心咨询（联系电话：83219926）。\n\n\n\t寮步镇\n\n\n\t2019年12月19日\n']",http://wz.sun0769.com/political/politics/index?id=439097
['河滨花园外墙脱落严重危害行人安全'],['编号：234180'],['发布日期2019-12-18 17:23:10'],['已回复'],['处理用时：21天23小时33分'],"['领导\n     您好！希望您们看到这封信，请重视协助我们河滨花园外墙安全隐患问题，由于河滨花园建设年代也有20年，小区的外墙装饰架目前存在严重的脱落，楼顶的支架也严重的老化，脱落的碎石随处可见，已经严重危害的路边的行人生命安全，2019年的10月，外墙的碎石就砸中了路过的轿车，今年出现多次脱落，所幸没有伤人，这些原本就是豆腐渣工程后面违建的，当时为何单位是验收通过的，目前，这个问题反馈多次房管所和相关单位，小区物业管理也就是摆设，不尽责任，房管所也出示了文件要求物业管理和业委会在2019年9月31号完成小区的外墙拆建建和维护，至今，这个顶目只完成了盛河楼的拆建和维护，业委会也尽责尽力促进完成这个拆除项目，但有些业务也不去交维修基金，也没有人全力主导主持，都是只打雷不下雨，你说，这事就这样一直拖，拖到砸中了人，才来紧急处理么？才来重视么?  这责任归谁？受伤人的是无辜的呀！小区的人行路都心不安，这个项目一年了，恳求相关政府人员出面解决，杜绝安全隐患，不能没有下文呀，要实际解决呀，要落实执行到位呀', '您好，据房管所了解，投诉人反映河滨花园外墙装饰脱落的情况确实存在。房管所督促该物业公司严格按照《物业服务合同》约定做好相关物业管理工作，特别是加强小区安全防范管理工作，对存在安全隐患的广告牌周边做好警示、警戒、围蔽等管理工作。而住宅共用部位、共用设施设备保修期满后维修及更新、改造的，可列在维修资金使用范围；对可列在维修资金使用范围的共用部位、共用设施设备，房管所督促该物业公司可按照《东莞市房产管理局住宅专项维修资金使用实施细则》来申请使用维修资金或通过业主分摊方式进行筹集。目前，该问题已由业主委员会负责组织处理消除，现已通过使用维修资金方式分期分批逐步处理。谢谢您的来信。']",http://wz.sun0769.com/political/politics/index?id=439094
['二手车交易问题'],['编号：234189'],['发布日期2019-12-18 19:26:48'],['已回复'],['处理用时：20天8小时41分'],"['你好，我想咨询一下有关二手汽车交易管理问题。在购买到二手车时卖方存在调整公里表，卖方没有告知车辆发动机存在烧机油问题，保险过户转名问题等等属于什么部门监督管理？消费者该怎么维权', '关于对阳光热线234189号的回复\n\n\n\t \n\n\n\t阳光热线栏目组：\n\n\n\t贵单位转来受理号为234189的信件收悉，现回复如下：\n\n\n\t阳光热线234189因本办件与咨询人的另一个办件阳光热线234534相关。2019年12月27日，我局电话联系咨询人了解阳光热线234534情况时，初步答复如涉及消费者权益保护等依法应由市场监督管理部门监管的范围，由市场监督管理部门依法管辖。\n\n\n\t1月2日，我局电话联系咨询人，告知：依据商务部、公安部、工商总局、税务总局《二手车流通管理办法》的规定，商务、公安、工商（现市场监督管理）、税务等部门在各自的职责范围内负责二手车流通有关监督管理工作。依据《中华人民共和国保险法》的规定，国务院保险监督管理机构依法对保险业实施监督管理。国务院保险监督管理机构根据履行职责的需要设立派出机构。派出机构按照国务院保险监督管理机构的授权履行监督管理职责。咨询人无异议，办理完成。\n\n\n\t此复\n\n\n\t   东莞市市场监督管理局\n\n                                  2020年01月08日']",http://wz.sun0769.com/political/politics/index?id=439103
['幼儿园的涨价是合理的吗？'],['编号：234187'],['发布日期2019-12-18 18:41:58'],['已回复'],['处理用时：6天2小时46分'],"['东莞童爱幼儿园2020年春季收费标准涨幅如下@所有人各位家长晚上好童爱幼儿园2020年春季收费标准：不坐校车（900+380）*5个半月=7040元.坐校车（900+380+200）*5个半月=8140元以上是家委在班上的通知收费标准。2019秋季学费的收费标准请见附件学费4500，坐校车150x150=750, 伙食费330x5=1650总共才6900请问学校涨价伙食费和校车接送费的收费是否合理？请抽空回复一下，感谢各位领导百忙之中的查阅和回复。', '你好！你的来信收悉。感谢你对我局工作的关心、支持和对我们的信任，现就你反映的“幼儿园的涨价是否合理”问题回复如下：\n根据《东莞市发展和改革局 东莞市教育局 东莞市财政局关于规范我市幼儿园收费管理的通知》的规定，服务性收费包含伙食费及校车费，遵循学生自愿、据实收取、及时结算、定期公布的原则。我局已告诫该幼儿园，对服务性收费要实行独立核算，完善财务制度，并向学生家长公布收支情况。\n此复']",http://wz.sun0769.com/political/politics/index?id=439101
['东城区乌石岗工业区新地堂路污水横流'],['编号：234182'],['发布日期2019-12-18 17:34:17'],['已回复'],['处理用时：21天6小时33分'],"['东莞90多天没下雨了，可是东城区乌石岗工业区新地堂路这里的一条路天天就是污水横流，那里做早餐的，卖菜的都把水往门口大路上排放，有车经过那里把那些污水弄到身上到处都是，希望相关部门去体验一下，去走一下那条路。', '经主山社区调处回复，新地堂路段还未硬底化处理，所以出现该状况，后期由东城街道重点办硬底化工程后该状况应该有所改善。\n']",http://wz.sun0769.com/political/politics/index?id=439096
['水濂山附近多处农庄私自焚烧垃圾导致环境污染严重'],['编号：234184'],['发布日期2019-12-18 17:54:54'],['已回复'],['处理用时：28天2小时50分'],"['万科翡丽山业主群里天天讨论垃圾焚烧事宜，因为已经严重影响到我们的生活，从晚上10点之后到早上6点，经常有非常刺鼻的气味飘在整个小区，经和物业了解，说是九里谭垃圾站焚烧垃圾以及水濂山附近多处农庄焚烧所致，还有附近有很多生态农庄，也在焚烧垃圾，请有关部门严查，谢谢！', '《阳光热线》栏目：\n\n\n\t关于群众反映标题为：《水濂山附近多处农庄私自焚烧垃圾导致环境污染严重》的来信已收悉。现将有关情况回复如下：\n\n\n\t我社区一直非常重视露天焚烧问题，每月派出以治安队、消防巡査员分两组人员为巡查队伍，对辖区范围果场、林地等露天焚烧进行言传教育，巡査灭火等环境管理森林防火工作，发现一宗教育一宗并灭火宗，并且每家每户派发通知单张，宣传禁止露天焚烧工作我社区已加强巡查，并通知和教育种植人员不能焚烧树枝垃圾，做到每发现一宗焚烧树枝垃圾情况立刻制止并扑灭。但是由于我社区没有执法职能，缺乏有效的惩治手段，焚烧树枝垃圾现象屡禁不止。\n\n\n\t特此回复！\n\n\n\t水濂社区居委会\n\n\n\t2020年1月13日\n']",http://wz.sun0769.com/political/politics/index?id=439098
['投诉民宅天台养鸡导致空气恶臭'],['编号：234185'],['发布日期2019-12-18 18:03:34'],['已回复'],['处理用时：20天0小时47分'],"['东莞厚街双岗村双岗市场一横路5号民宅，居民在自家天台养鸡，北风吹来时空气中弥漫着鸡屎味等恶臭，影响周边居民生活。\n请相关部门协助要求居民整改。', '阳光热线：\n关于群众投诉民宅天台养鸡导致空气恶臭的问题，双岗社区经获悉，现将情况回复如下：\n双岗社区工作人员到投诉所述的双岗市场一横路5号房屋进行勘察，发现该房屋的确存在饲养家禽的情况。同时，社区工作人员已向屋主反映该问题，并告知家禽的饲养对周边居民生活造成的影响。目前，该屋主已对家禽的粪便全部清理完毕，并保证每天对家禽产生的粪便进行清理。如有疑问可致电0769- 85892336双岗社区咨询。\n厚街镇\n                                   2020年1月\n\n\t\n']",http://wz.sun0769.com/political/politics/index?id=439099
['虎门龙眼车辆乱停乱放堵塞道路'],['编号：234186'],['发布日期2019-12-18 18:38:57'],['已回复'],['处理用时：1天6小时11分'],"['龙眼东二路十二巷，每到傍晚就成堵车点，原本只有6米宽的巷，左边停一辆车隔几米右边停一辆车。不堵才怪，村里又没人来管，每次给车主打电话就一黑脸。希望大家守规矩而已，万一出意外连路都不通怎么办？还有龙眼市场对面路口，汽车乱停乱放。车主不自觉，又没人管理。店主用杂物霸占车位社区能处理一下吗？每天都这样，出行非常不便！希望虎门龙眼相关部门人员能认真对待下这些问题', '龙眼东二路十二巷靠近龙眼市场，居住人员较多，车流量相对较大，但该路段没有规划停车位，群众对于该路段是否规划停车位的意见分歧很大，故社区城管对于该路段的乱停放车辆问题采取机动灵活措施进行处理，对于停车影响不大的，暂时不处理；停车影响群众出入，群众投诉的，进行锁车教育处理。\n\t\t\t\t\t\n\t\t\t\t\t\n\t\t\t\t\t\t另外，龙眼四路在龙眼市场前进行“水生态工程”，有部分围档，故影响行车，部分本地居民到市场买菜，认为只是停车一会儿，所以并没有按规定停放，使行车更加混乱。\n\t\t\t\t\t\n\t\t\t\t\n\t\t\t\n\t\t\n\t\n\n\n\t    龙眼社区将加强宣传，教育群众按《龙眼停车管理规定》停车，未来也将确定东二路是否规划车位，明确车辆的停放，建设美丽幸福龙眼社区。\n\n\n\t龙眼社区居民委员会\n']",http://wz.sun0769.com/political/politics/index?id=439100
['东部快速石排立交区域的环形路灯很多残缺不亮'],['编号：234194'],['发布日期2019-12-18 20:37:15'],['已回复'],['处理用时：12天1小时56分'],"['东部快速石排立交区域的环形路灯很多残缺不亮，环形路灯一组好像是八个灯头，没有一个是全部亮的，有的缺一个不亮，有的缺两个，有的缺三个，特别是桥下往横沥方向的右手边，有一盏上面就亮了两个。导致立交桥附近灯光有些暗，容易发生事故，请公路局尽快排查，把不亮的灯头全部补齐点亮，谢谢', '自由自在多好啊:\n\n\n\t收到您反映东部快速石排立交附近有路灯不亮的问题，现将有关情况回复如下：\n\n\n\t经现场核查，因外来施工，导致线路问题，影响路灯正常使用。路灯养护单位已对不亮的路灯进行了修复。日后广告灯饰管理中心会要求养护单位加强日常的巡查工作，加快维修速度，做好该路段的路灯养护工作。\n\n\n\t感谢您对城市管理工作的监督与支持！\n\n\n\t \n\n\n\t \n\n\n\t       东莞市城市管理和综合执法局\n']",http://wz.sun0769.com/political/politics/index?id=439113
['宏业南九路路段无公共垃圾箱，垃圾堆积路上影响市容'],['编号：234190'],['发布日期2019-12-18 19:28:46'],['已回复'],['处理用时：46天0小时42分'],"['投诉信领导，您好！我现投诉宏业南九路段无公共垃圾箱，垃圾堆积路上影响市容，详细位置在宏业南九路祥富创业园附近路段，常常路边会有垃圾堆积，路边没有公共垃圾桶放置，特别影响市容和环境，请求政府作出举措，改善这一情况。以下附真实拍摄图片。', '李先生哈:\n\n\n\t收到您反映塘厦镇宏业南九路路段无公共垃圾箱，垃圾堆积路上影响市容的问题，现将有关情况回复如下：\n\n\n\t接到投诉后，塘厦分局马上安排工作人员到现场了解情况，反映情况部分属实。宏业南九路段有放置垃圾桶，由于被投诉位置为工业区门口且车流量较大，放置垃圾桶在工业区门口有安全隐患，且周边垃圾桶满足现场垃圾容量需求，工业区门口路段垃圾为落叶，因此该处没有放置垃圾桶。目前垃圾已清理完毕。今后将加大保洁力度，督促商铺做好“门前三包”，确保市容环境整洁有序。\n\n\n\t \n\n\n\t \n\n\n\t            \n          东莞市城市管理和综合执法局\n']",http://wz.sun0769.com/political/politics/index?id=439104
['失业保险金领取'],['编号：234159'],['发布日期2019-12-18 14:28:16'],['已回复'],['处理用时：11天23小时57分'],"['失业保险金怎么领取？被公司辞退之后需要怎么办理，是马上拿资料去社保局办理吗？需要提交哪些资料？失业保险金每月领取金额是多少？', '失业人员同时具备下列条件，可以申领失业保险金： 1、失业保险缴费满一年，或者缴费不满一年但本人仍有领取失业保险金的期限的； 2、非本人意愿失业； 3、已经办理失业登记，并有求职要求的； 4、申领资料符合按规定要求,完整齐全、真实。\n\n\n\t所需材料：1.参保人填写《失业保险待遇申请表》（一式一份）；2、《就业创业证》原件和复印件一份；3、用人单位出具的终止（解除）劳动关系证明原件一份；4、身份证或社会保障卡原件和复印件一份；5、未换领社会保障卡的，需提供参保人活期银行存折或银行储蓄卡的原件和复印件一份； 6、外省籍失业人员可选择申领一次性失业保险金。\n\n\n\t   失业保险待遇及领取标准：\n\n   1、失业保险金:领取标准：失业人员按本市最低工资标准的90%按月领取失业保险金。失业人员缴费时间一至四年的，每满一年，失业保险金领取期限为一个月；四年以上的，超过四年的部分，每满半年，失业保险金领取期限增加一个月。失业保险金领取期限最长为24个月。\n   2、求职补贴:领取标准：失业人员在领取失业保险金期间可以领取求职补贴，标准为本人失业前十二个月平均缴费工资的15%，不足十二个月的，按照实际月数的平均缴费工资计算，领取期限最长不超过六个月。求职补贴随失业保险金按月发放。\n注：失业人员在领取失业保险金期间达到法定退休年龄的，从次月开始，不再发放求职补贴。\n   3、基本医疗保险待遇:失业人员领取失业保险金期间参加本市基本医疗保险，享受基本医疗保险待遇。失业人员应当缴纳的基本医疗保险费从失业保险基金中支付，个人不缴纳基本医疗保险费。\n   4、生育补贴:领取标准：女性失业人员在领取失业保险金期间生育的，可以申请一次性加发失业保险金，标准为生育当月本人失业保险金的三倍。\n   5、职业技能鉴定补贴:领取标准：失业人员领取失业保险金期间在本省参加职业技能鉴定的，在取得相应国家职业资格证书后可以领取职业技能鉴定补贴。失业人员在每一次领取失业保险金期间，领取职业技能鉴定补贴的次数不超过两次。\n职业技能鉴定补贴的标准为当次职业技能鉴定费。同一次职业技能鉴定已经享受就业专项资金、农村劳动力培训转移就业补贴资金等财政性资金补贴的，不再享受本项补贴。\n    6、稳定就业:失业人员在失业保险金领取期限未满前重新就业，就业后签订一年以上劳动合同并参加失业保险满三个月的，可以向原失业保险金领取地社会保险经办机构申请一次性领取已经核定而尚未领取期限一半的失业保险金，不足一个月的部分按照一个月计算，并相应计算为领取期限。剩余的尚未领取期限与再次失业时的领取期限合并计算。\n    7、自主创业:失业人员在失业保险金领取期限未满前开办企业、民办非企业单位或者从事个体经营的，凭营业执照或者登记证书及纳税证明，可以向原失业保险金领取地社会保险经办机构申请一次性领取已经核定而尚未领取期限的失业保险金，并相应计算为领取期限。']",http://wz.sun0769.com/political/politics/index?id=439071
['金泰桥前三叉路往市区方向铁骑单边封路侵犯公民自由出行权利'],['编号：234191'],['发布日期2019-12-18 19:46:03'],['已回复'],['处理用时：20天8小时26分'],"['首先，非常感谢东莞铁骑为东莞社会治安及城市交通做出杰出的贡献，也感谢他们的辛劳付出，非常感谢！情况说明：我是一个普通市民，每天上下班通勤必经金泰桥到万江，上下班高峰期虽有排队通行情况，但不影响出行；但是近日来，东莞铁骑在晚高峰时，采取单向封路的办法，把警车一横，把向市区方向的车辆全部截停，要求掉头绕道；刚开始，因为车辆排起长龙，车流无法消化，铁骑做出这个的梳流措施，个人表示赞同；但就在最近，无论前方是否有车排队，都实施这个方法，我等市民，表示不能理解。提问：1、上级单位是否有文件指引这种封路操作，如果有，这种指引是否合理合法？         2、下班时间用这种办法一刀切，是否是部分值班人员所为，是否属于懒政行为？         3、交通执勤部门，在非重大活动时采取封路措施，是否侵犯了公民的自由出行和道路使用的权利？         4、上前询问封路原由，皆无法得到答复，是否侵犯公民的知情权？以上，请为我等普通市民作主，如果我错了，欢迎指正，接收批评，如果是懒政，希望上级改正，谢谢！', '市民的意见我队已收悉，我队将相关情况反映至铁骑大队并结合市民提出的问题对该路段的管理疏导方式进行优化，更有效的管理该路段的交通秩序。']",http://wz.sun0769.com/political/politics/index?id=439107
['请问望牛墩恒大江湾小区每天晚上被酸臭化工味困扰，多位业主均已出现喉咙干涩，疼痛症状。'],['编号：234161'],['发布日期2019-12-18 14:43:20'],['已回复'],['处理用时：28天23小时50分'],"['一直困扰恒大江湾小区夜间凌晨企业偷排酸臭化工气味，恳请环保局执法人员排查小区附近如下企业：\n1、东莞市永添包装实业有限公司  ；\n2、东莞市利泰纸业有限公司；\n3、东莞市时和利造纸有限公司；\n4、东莞市金隆纸塑制品有限公司；\n5、东莞东力包装制品公司；\n6、东莞市新华业纤维科技有限公司；\n7、东莞景顺保温材料科技有限公司。\n并提供书面形式每一家企业气味描述，恒大江湾业主恳请执法部门能够为民办事，不再是和往常一样走过场，不作为。\n\n“不再是先有工业园再有恒大江湾小区”搪塞民众，该小区建设环评也是镇府批示的，镇府就有义务解决民众遭受到的环境毒气侵害问题。\n\n我们需要执法人员帮忙确认如上7家企业的每一家企业的气味情况，然后带领业主过去确认气味是否与每晚遭受的毒气气味一致。\n\n\n', ' \n\n\t网友：\n\n\n\t您好，编号为234161的“意见与回音”件已收悉，经望牛墩生态环境分局派员调查,现回复如下：\n\n\n\t东莞市永添包装实业有限公司，位于东莞市望牛墩镇杜屋工业区，该公司已办理工商营业执照，已办理环保相关手续，主要从事特种纸的生产，设有水性油墨搅拌、印刷、涂布等工序和生产设备。2019年12月24日现场检查，该单位正在生产，废气污染防治设施正常运转，废气经处理后排放。\n\n\n\t东莞市利泰纸业有限公司，位于东莞市望牛墩镇福安村工业区，已领有工商营业执照，已办理环保相关手续，主要从事鞋用插腰纸板的生产，设有抄纸机等设备。2019年12月26日现场检查，该单位停产。该单位因受市场环境影响，订单锐减，产品滞销，已向望牛墩生态环境分局提交了停产声明，决定自2020年1月1日至3月31日暂时停产3个月。\n\n\n\t东莞市时和利造纸有限公司，位于东莞市望牛墩镇福安村工业区，该公司已办理工商营业执照，已办理环保相关手续，主要从事卫生纸生产。2019年12月26日现场检查，该单位正在生产，废水、废气污染防治设施正常运转，废水、废气经处理后排放。\n\n\n\t东莞市金隆纸塑制品有限公司，位于东莞市望牛墩镇杜屋村工业区，已领有工商营业执照，已办理环保相关手续，主要从事离型纸、不干胶纸的加工生产，设有淋膜机、复合机等设备。2019年12月24日现场检查，该单位正在生产，废气污染防治设施正常运转，废气经处理后排放。\n\n\n\t望牛墩生态环境分局对以上企业生产厂区周边巡查时，均未感觉明显异味。鉴此望牛墩生态环境分局执法人员要求企业切实加强环保管理，加强对废气污染防治设施的管理维护，避免异味扰民。\n\n\n\t感谢您对东莞环境保护工作的关注与支持！市民发现环境污染问题，可拨打环保投诉热线12369，我们将尽快派员调查处理。\n\n\n\t\n\n\n\t                         东莞市生态环境局\n\n\n\t                          2020年1月15日\n']",http://wz.sun0769.com/political/politics/index?id=439073
['南城翡丽山空气污染严重'],['编号：234177'],['发布日期2019-12-18 17:02:03'],['已回复'],['处理用时：28天18小时8分'],"['近期翡丽山周边的树林里一直有人烧东西，空气污染严重，昨天晚上和今天早上也一直在烧。空气污染不说，还有火灾的风险，请尽快处理。谢谢。', '《阳光热线》栏目：\n\n\n\t关于群众反映标题为：《南城翡丽山空气污染严重》的来信已收悉。现将有关情况回复如下：\n\n\n\t我社区一直非常重视露天焚烧问题，每月派出以治安队、消防巡査员分两组人员为巡查队伍，对辖区范围果场、林地等露天焚烧进行言传教育，巡査灭火等环境管理森林防火工作，发现一宗教育一宗并灭火宗，并且每家每户派发通知单张，宣传禁止露天焚烧工作我社区已加强巡查，并通知和教育种植人员不能焚烧树枝垃圾，做到每发现一宗焚烧树枝垃圾情况立刻制止并扑灭。但是由于我社区没有执法职能，缺乏有效的惩治手段，焚烧树枝垃圾现象屡禁不止。\n\n\n\t特此回复！\n\n\n\t水濂社区居委会\n\n\n\t2020年1月13日\n']",http://wz.sun0769.com/political/politics/index?id=439091
['入户东莞集体户口后，无穷尽的麻烦接连而至，是否可以回原户籍，公租房也无条件居住。'],['编号：234160'],['发布日期2019-12-18 14:32:38'],['已回复'],['处理用时：12天1小时10分'],"['我在16年末申请了雅园新村公租房，住的好好的。17年收到东莞有关部门的意见，说可以作为人才引进方式入户东莞，可以先落户到集体户口，然后各种便民政策等等都有宣传。本着配合城市建设长期发展，并且也打算长久定居东莞。就17年入户了。\n然而，公租房续租审核时，我又需要按东莞本地户口最低收入标准才能续租，但是我都按着人才引进了，收入哪能是最低保准，现在面临着被赶出来的局面。悲惨。\n同时，我的小孩也出生了，去落户，告知集体户口不接受小孩。没办法只能落户到了其他地方。\n\n我想说，我们市民倡导城市建设方针，遵从党的指引，但是结果确实恰恰相反，无论做什么，只要涉及到户口的事项，全部变得困难重重。\n这就是为民服务，本真为老百姓服务的精神吗？\n然而，我现在想将户口迁回原户籍地，目前已婚的状况还有办法吗？', '感谢您的来信，已将问题转交我局户政科。经了解我局户政科的工作人员与您取得联系，经了解您的具体情况，若您希望迁回原户籍地，需咨询户籍地的落户政策。\n']",http://wz.sun0769.com/political/politics/index?id=439072
['梁屋北路餐饮店凌晨营业时间制造严重噪音扰民'],['编号：234165'],['发布日期2019-12-18 15:29:51'],['已回复'],['处理用时：7天22小时47分'],"['虎门金洲社区梁屋段，梁屋北路的一楼商铺，名字叫大埔鸡煲的两间夜宵店，经常凌晨营业时间严重制造噪音，违规摆设餐桌在路边，多次有人喝酒闹事摔酒瓶，严重影响楼上居民生活作息。（可查询警务处关于此路段的闹事记录）。希望虎门分局和金洲社区联合执法，除了教育，警告，应该报备工商局取缔其营业执照。', '    2019年12月23日接投诉后，我分局派出执法人员联同金洲社区综管办工作人员到现场进行巡查，发现该路段确有小贩占道经营及噪音扰民现象存在，执法人员现场对该商铺进行批评教育及撤离占道物品，同时安排属地社区加强巡查管理工作，如再有发现情况，可直接拨打我分局投诉专线：82887766进行反映。\n\n\n\t虎门镇城市综合管理分局\n\n\n\t \n\n']",http://wz.sun0769.com/political/politics/index?id=439077
['东莞保利地产公司罔顾事实，执意损害客户权益'],['编号：234162'],['发布日期2019-12-18 14:47:33'],['已回复'],['处理用时：11天17小时40分'],"['本人于11月18日向贵网反映东莞保利地产公司严重损害本人权益问题（编号231793），寮步镇住建局也组织保利代表及本人到现场核查并提出解决问题的处理方案，但保利地产公司至今在推诿，仍没有落实处理，继续罔顾事实，一意孤行，执意损害客户权益！希望上级有关部门落实跟进，督促保利地产公司尽快处理，维护本人合法权益。', ' \n\n\t尹沛新：\n\n\n\t您反映东莞保利地产公司罔顾事实，执意损害客户权益的投诉信收悉，我局已按“属地原则”转寮步镇住建局调查处理。现将有关情况答复如下：\n\n\n\t一、针对保利心语花园商铺烟道问题，寮步镇住建局已多次组织业主、物业公司到现场进行核查，并发函要求开发商尽快制定解决方案，妥善处理好相关矛盾。\n\n\n\t二、寮步镇信访办、东莞市住建局先后于2019年9月27日、10月24日召开约谈会议，两次会议均要求开发商尽快出具相关处理方案。\n\n\n\t三、2019年12月13日，开发商来函称：“2019年11月6日，我司邀请高层业主代表参加关于烟道安装方案的意见征询会，但征询会参加人数不多且参加的业主代表基本反对我司提出的恢复在部分楼栋外墙加装烟道并补偿的方案。”\n\n\n\t此外，开发商表示该餐饮商铺纠纷涉及业主较多，且不同业主诉求不同，该司愿按《商品房买卖合同》约定，通过合法合理方式仲裁处理。目前，该司已与20户业主就商铺烟道问题正在仲裁当中（部分已开庭处理，其余将于本月完成开庭受理），该司服从仲裁结果并希望能通过仲裁结果进一步协调确定关于该项目餐饮商铺纠纷的统一处理方案。\n\n\n\t综上，建议您通过协商或司法途径解决纠纷。\n\n\n\t此复。\n\n\n\t\n\n\n\t 东莞市住房和城乡建设局\n\n\n\t2019年12月30日\n']",http://wz.sun0769.com/political/politics/index?id=439074
['关于自建房报建问题'],['编号：234167'],['发布日期2019-12-18 15:56:29'],['已回复'],['处理用时：21天16小时40分'],"['本人在东莞沙田公众号了解到，沙田镇分期分批解决住房困难问题，对于住房困难用户可申请报建。已咨询村委会，他们的答复是，需要房产证及房屋属于危房才能报建。本人家庭的状况是，两兄弟，两间一层屋，都已经结婚分户，只有一个房产证，登记的是我爸名字。请问这个住房困难标准是什么？是指没有房屋住？本人能否申请报建？', '您在【阳光热线平台】反映编号为234167的信访事项已收悉，经住建局调查处理，回复如下：\n\n\n\t2019年12月31日，市住房和城乡建设局、自然资源局、农业农村局、城市管理和综合执法局联合下发《关于进一步规范农民住房建设的通知》（东建〔2019〕18号）文件，其中第二点要求“暂停农民安居房审批”“自本通知印发之日起，全市暂停以农民宅基地个人或联户建设农民安居房的审批工作。” 根据上述文件要求，2019年12月31日起，我镇暂停农民安居房（自建房）审批工作，待《东莞市农民住房管理办法》修订实施后，我镇将依照执行。\n']",http://wz.sun0769.com/political/politics/index?id=439080
['举报厚街镇厚街中学附近的深水坑区存在大量露天烧烤行为'],['编号：234170'],['发布日期2019-12-18 16:07:13'],['已回复'],['处理用时：27天21小时25分'],"['厚街镇深水坑区南侧靠近兴隆路的路段晚7点到凌晨1.2点钟有大量的露天烧烤摊位。严重影响了周围居民的卫生环境。商户违反<大气污染防治法> 第八十一条\u3000排放油烟的餐饮服务业经营者应当安装油烟净化设施并保持正常使用，或者采取其他油烟净化措施，使油烟达标排放，并防止对附近居民的正常生活环境造成污染禁止在居民住宅楼、未配套设立专用烟道的商住综合楼以及商住综合楼内与居住层相邻的商业楼层内新建、改建、扩建产生油烟、异味、废气的餐饮服务项目。任何单位和个人不得在当地人民政府禁止的区域内露天烧烤食品或者为露天烧烤食品提供场地', '阳光热线：\n关于群众投诉厚街中学附近的深水坑区存在大量露天烧烤行为的问题，镇城管分局经获悉，现将情况回复如下：\n镇城管分局执法人员对烧烤店负责人进行了法规教育和宣导,责令其安装油烟进化器,规范经营,避免油烟对周边民众生活带来的影响。下来，分局执法人员继续跟进，诉求人如果发现仍有违法行为，可到镇城管分局投诉。如有疑问可致电0769- 81561111镇城管分局咨询。\n厚街镇\n                                   2020年1月\n\n\t\n']",http://wz.sun0769.com/political/politics/index?id=439083
